"ids"	"gender"	"last_connection"	"x1"	"x2"	"x3"	"t1"	"t2"
4394	"F"	"2015-05-01"	2.82682925462723	300.734016233436	98.1791437653729	1066.46739611169	1853.30307305046
4395	"M"	"2015-03-11"	34.555071988143	301.923497752765	88.8537267140261	1210.13798790285	1707.69399101106
4396	"M"	"2015-04-14"	27.995552518405	295.216283739875	97.5025463978522	1090.83211613586	1680.8651349595
4397	"M"	"2015-03-29"	31.4967339159921	296.691827334612	92.4645511778119	1096.78723604884	1686.76730933845
4398	"M"	"2015-03-30"	74.2966327350587	309.029293732409	96.8567669278599	1257.20133612165	1736.11717492964
4399	"M"	"2015-03-18"	93.0679542943835	264.463034667725	99.8149805905381	1291.31946997717	1557.8521386709
4400	"M"	"2015-03-07"	78.9659249130636	305.085799354118	97.0881111433976	1298.51486828178	1720.34319741647
4401	"F"	"2015-02-04"	17.748791584745	301.203687055606	97.8671850932674	979.842245252803	1855.41659175023
4402	"F"	"2015-04-20"	81.3412923831493	303.487057185393	99.8791267447332	1271.37973616831	1865.69175733427
4403	"F"	"2015-04-08"	26.5184463001788	291.96757876946	96.2897472735591	1002.69442865392	1813.85410446257
4404	"F"	"2015-04-29"	30.6268155807629	296.554811301779	97.5195768443181	1134.43559092237	1834.49665085801
4405	"F"	"2015-02-16"	52.3381070466712	290.273612391309	97.2993978953862	1083.96351060132	1806.23125576089
4406	"F"	"2015-03-25"	82.864990318194	282.538927927048	98.0227528309167	1297.4709691247	1771.42517567171
4407	"M"	"2015-04-19"	29.7472519567236	306.12488811025	99.8485902343218	1109.6019446454	1724.499552441
4408	"M"	"2015-04-27"	77.1926878718659	303.613553782188	92.2787982020332	1362.97061254503	1714.45421512875
4409	"M"	"2015-02-17"	50.0678119715303	303.042746679855	98.7053799711798	1243.32238864154	1712.17098671942
4410	"F"	"2015-04-24"	31.8379763048142	303.864892852907	95.0299255893979	1094.18701882241	1867.39201783808
4411	"F"	"2015-05-04"	82.468776893802	292.308166770263	98.5210156101905	1383.78177542705	1815.38675046618
4412	"M"	"2015-02-18"	38.6177499778569	316.28747732951	93.9296412289136	1136.44867045572	1765.14990931804
4413	"F"	"2015-03-01"	67.6129260798916	295.352749122835	99.4026847503641	1218.27937204158	1829.08737105276
4414	"F"	"2015-02-12"	78.3932500286028	297.878340191739	95.8263101283971	1358.55548209511	1840.45253086282
4415	"M"	"2015-02-25"	14.3724961671978	303.625242241453	95.9664473708052	945.913570472039	1714.50096896581
4416	"M"	"2015-01-31"	11.1667702673003	286.482503031803	97.9310663999177	969.973839924205	1645.93001212721
4417	"M"	"2015-04-05"	81.712565687485	285.249998841621	97.3724184736314	1187.84393200185	1640.99999536648
4418	"M"	"2015-02-15"	56.7454571137205	307.019208180707	97.332188416059	1171.97903851513	1728.07683272283
4419	"F"	"2015-03-16"	81.2984438845888	297.530777549936	98.5788993254697	1202.74580211146	1838.88849897471
4420	"M"	"2015-05-10"	36.8693853495643	295.964527566755	99.5721159572073	1172.05037106294	1683.85811026702
4421	"F"	"2015-03-06"	3.59032654669136	299.18267546919	96.4581669704281	908.304781464394	1846.32203961136
4422	"F"	"2015-02-16"	17.4472083803266	295.9936481976	92.1478427417298	1001.25537368469	1831.9714168892
4423	"M"	"2015-03-28"	45.5434075556695	307.049240434386	89.6501948093926	1191.41414130107	1728.19696173754
4424	"F"	"2015-05-01"	84.8704301286489	307.786978883175	99.5096259768905	1243.71367465472	1885.04140497429
4425	"F"	"2015-03-17"	83.0332345096394	298.796936832093	87.3024062991096	1365.36636351142	1844.58621574442
4426	"M"	"2015-05-05"	49.9529789201915	299.55051994624	95.5152736685367	1231.33817272494	1698.20207978496
4427	"M"	"2015-04-28"	25.1708641415462	290.68874807008	97.7453086550396	1172.8864562395	1662.75499228032
4428	"F"	"2015-02-02"	72.5022648926824	291.302244822543	97.7171847555811	1322.50218384666	1810.86010170144
4429	"F"	"2015-04-19"	4.73848315887153	318.09423939693	97.6524594060004	991.2033173698	1931.42407728619
4430	"M"	"2015-03-18"	15.016720094718	313.879470650156	95.2436341692904	959.575134825427	1755.51788260062
4431	"M"	"2015-04-28"	63.1503080250695	301.244020708428	91.3289883018213	1151.04092724621	1704.97608283371
4432	"F"	"2015-02-18"	21.8804763397202	289.97578165083	93.7089366916087	1175.79054237343	1804.89101742874
4433	"F"	"2015-03-06"	6.68246541172266	309.371825566699	99.0357648590618	940.839409581386	1892.17321505014
4434	"F"	"2015-02-07"	37.8304623765871	302.396943793993	93.4539132082525	1079.57351343939	1860.78624707297
4435	"F"	"2015-02-16"	84.9928630748764	280.184854697946	99.0564302612848	1286.96095885942	1760.83184614076
4436	"M"	"2015-04-09"	45.8910139976069	303.126439430991	97.2463906208465	1083.11394511489	1712.50575772396
4437	"M"	"2015-03-29"	73.4357370529324	313.67829949983	97.5646693783377	1184.18562490493	1754.71319799932
4438	"M"	"2015-05-03"	90.3579393634573	299.841000289942	91.457934967895	1349.73161756527	1699.36400115977
4439	"M"	"2015-03-13"	26.3645940460265	298.8676246231	92.223076176223	1031.20183160994	1695.4704984924
4440	"M"	"2015-03-28"	37.6943596173078	304.490401587642	95.4537149979522	1041.69133471791	1717.96160635057
4441	"F"	"2015-02-05"	30.2265269914642	316.915376151691	88.3140496823091	1120.5454114778	1926.11919268261
4442	"F"	"2015-02-21"	99.8195398366079	283.039165591458	95.4673214502349	1389.07091442496	1773.67624516156
4443	"F"	"2015-03-05"	4.09649072680622	307.848780702924	99.3312635585696	1039.61331442697	1885.31951316316
4444	"M"	"2015-02-13"	78.1399327097461	295.243081681075	99.1855009964053	1237.77088073548	1680.9723267243
4445	"M"	"2015-04-10"	40.8150787698105	296.216801354841	81.6816503137723	1218.89750996372	1684.86720541936
4446	"F"	"2015-02-04"	64.9709213059396	303.898167880171	96.6693054487783	1128.38664591312	1867.54175546077
4447	"F"	NA	52.5795480702072	312.681658526291	99.0090230910987	1267.47286087833	1907.06746336831
4448	"F"	"2015-03-21"	78.0130140483379	290.456077804939	97.7387458262356	1339.72575894557	1807.05235012223
4449	"F"	"2015-03-23"	9.83472231309861	316.208471028022	95.9614622053075	1079.01083640987	1922.9381196261
4450	"M"	"2015-03-29"	22.3606780171394	293.660922402548	96.9040918328149	1096.34980770526	1674.64368961019
4451	"M"	"2015-02-18"	33.5809789830819	304.968310727906	92.6472616579503	1203.56982566649	1719.87324291162
4452	"F"	"2015-04-29"	14.3512890208513	287.557624613398	93.602741476695	1026.18575057713	1794.00931076029
4453	"F"	"2015-02-20"	33.6596517590806	304.194234519059	95.867188075778	1133.55108374497	1868.87405533577
4454	"F"	"2015-04-22"	29.5097313821316	297.322971002969	94.8513747229642	1161.73550696345	1837.95336951336
4455	"F"	"2015-04-06"	74.6366211446002	287.027645900886	85.2365576750893	1303.74653324019	1791.62440655399
4456	"M"	"2015-02-02"	14.0780149726197	293.996208656718	96.9646461181661	1134.08612982836	1675.98483462687
4457	"M"	"2015-04-25"	46.6226036427543	300.05392860737	96.9517412684022	1222.36259337515	1700.21571442948
4458	"M"	"2015-03-02"	91.8401021976024	302.413058855254	98.9568196617035	1313.13231735956	1709.65223542102
4459	"F"	"2015-02-08"	32.8768201172352	292.249083491331	96.6375795511989	1045.95875051571	1815.12087571099
4460	"M"	"2015-04-20"	94.3877780344337	305.472440523293	92.7080816209227	1258.42830813723	1721.88976209317
4461	"F"	"2015-05-02"	0.667506130412221	319.368821424821	94.7203979979408	1069.86518477555	1937.1596964117
4462	"M"	"2015-03-22"	53.5808387910947	308.266602378101	94.0059422391116	1135.76392747462	1733.0664095124
4463	"F"	"2015-02-25"	86.5300222299993	314.024177963931	94.5915535535541	1278.96833175328	1913.10880083769
4464	"M"	"2015-03-17"	68.1170570664108	316.052818746809	96.2809686875898	1274.16051052045	1764.21127498724
4465	"F"	"2015-04-16"	20.1491866027936	307.240628874235	91.7492367324672	1139.45406002458	1882.58282993406
4466	"F"	"2015-03-27"	91.9116510776803	269.543685655777	97.4384915710045	1225.65647927811	1712.946585451
4467	"F"	"2015-03-08"	91.8568312656134	296.992495963	97.2222779159301	1331.96177440928	1836.4662318335
4468	"M"	"2015-05-08"	50.8660938823596	302.779013659747	92.7664828031022	1194.09611046314	1711.11605463899
4469	"M"	"2015-04-10"	58.0041180597618	314.069231459195	98.3496974889912	1120.61870130245	1756.27692583678
4470	"M"	"2015-02-20"	89.3980710068718	295.970598338555	95.0475677303972	1301.81108687306	1683.88239335422
4471	"M"	"2015-02-24"	11.0911912051961	286.348511231421	97.0762509792999	964.826533659361	1645.39404492568
4472	"M"	"2015-03-12"	71.2727294070646	311.451150911747	96.8465119431607	1254.52548055677	1745.80460364699
4473	"F"	"2015-03-30"	71.4649102650583	298.570652884616	93.6245143805961	1182.00459295418	1843.56793798077
4474	"M"	"2015-04-07"	31.8631671834737	313.992583652346	98.8818705140562	1149.76242444012	1755.97033460938
4475	"M"	"2015-02-19"	56.0114652849734	309.918380768811	99.6711279010804	1216.83997914661	1739.67352307524
4476	"M"	"2015-03-26"	1.15928936284035	307.942890068063	94.7228613773299	1054.64142771903	1731.77156027225
4477	"M"	"2015-03-11"	77.2407362237573	313.100783368579	98.0472894332992	1291.79592307191	1752.40313347431
4478	"M"	"2015-05-05"	61.470257746987	292.352389037222	98.0978130697757	1313.0485024699	1669.40955614889
4479	"F"	"2015-03-21"	2.43336763232946	305.790438539476	94.3787966707959	920.809959862381	1876.05697342764
4480	"F"	"2015-03-03"	89.4662290345877	293.052746794253	95.8762740281565	1217.68826855347	1818.73736057414
4481	"M"	"2015-04-05"	27.4864753708243	304.664402597473	97.8082277388835	1191.84919751482	1718.65761038989
4482	"M"	"2015-03-27"	16.2339848000556	296.467484228527	74.2713855963428	1144.14224120323	1685.86993691411
4483	"F"	"2015-04-21"	48.8410908496007	307.701928480943	96.389690063616	1152.44128966937	1884.65867816424
4484	"M"	"2015-04-07"	30.1023087929934	288.994189379294	93.9836569613128	1166.77770311711	1655.97675751718
4485	"F"	"2015-02-18"	20.5333037767559	286.898068803123	94.3948900543892	1148.45059953863	1791.04130961405
4486	"M"	"2015-04-13"	85.9485323308036	307.313011184367	96.1726686693539	1391.02449806873	1729.25204473747
4487	"F"	"2015-03-25"	63.9733863994479	285.110955669436	83.6604313261865	1306.24922575662	1782.99930051246
4488	"F"	"2015-05-07"	10.4250565869734	308.978888273464	98.4046921506062	1036.0740088392	1890.40499723059
4489	"F"	"2015-02-11"	79.1150428587571	307.265522535943	92.3170342912972	1380.55681063095	1882.69485141174
4490	"F"	"2015-05-09"	74.7962640132755	288.202202719036	94.0929732167131	1202.05749695888	1796.90991223566
4491	"F"	"2015-02-05"	33.8907933793962	316.834496949127	96.4913066290463	1100.29867575271	1925.75523627107
4492	"F"	"2015-04-02"	14.1337208449841	304.727724201581	82.8712384676553	1075.39018073352	1871.27475890712
4493	"F"	"2015-02-17"	51.6211820533499	295.108625982366	97.941708948302	1166.05714623351	1827.98881692065
4494	"M"	"2015-03-12"	56.3767974032089	287.367842524832	90.4362121946874	1127.84816696774	1649.47137009933
4495	"M"	"2015-03-27"	79.2938552098349	301.997268441048	97.5998498568721	1203.41597561026	1707.98907376419
4496	"F"	"2015-02-03"	47.1559774130583	293.397265405175	93.2102700736351	1226.62599145202	1820.28769432329
4497	"F"	"2015-02-27"	96.5040508890525	292.409023086127	96.8247525837161	1309.12619546056	1815.84060388757
4498	"M"	"2015-02-08"	8.97534852847457	286.115955140822	94.1719506845883	951.308188766707	1644.46382056329
4499	"F"	"2015-03-24"	45.5141434911638	305.910296035064	99.9566287549785	1232.05816349247	1876.59633215779
4500	"F"	"2015-03-04"	68.077091849409	302.210870439384	92.9478953139458	1185.95742883394	1859.94891697723
4501	"M"	"2015-02-10"	76.274006953463	289.73467694937	91.2664470580943	1229.48499748716	1658.93870779748
4502	"M"	"2015-04-25"	5.42843055445701	287.139355434992	98.0781541880566	958.983131125569	1648.55742173997
4503	"M"	"2015-02-14"	89.0859615290537	308.167710525457	98.1810899008185	1249.95727447327	1732.67084210183
4504	"M"	"2015-03-23"	15.603663935326	293.063996089372	93.9840216624408	1096.11887355102	1672.25598435749
4505	"M"	"2015-04-11"	24.2362932302058	280.34612723734	95.7927612818617	1175.29010991566	1621.38450894936
4506	"F"	"2015-04-27"	55.6859627598897	276.814613409131	92.0392433321972	1239.65704460861	1745.66576034109
4507	"M"	"2015-02-22"	82.328080595471	312.239366494918	90.2796343493657	1391.84335556813	1748.95746597967
4508	"F"	"2015-04-01"	34.1818371089175	288.805484201901	98.09597973336	1113.70230360888	1799.62467890855
4509	"M"	"2015-05-01"	39.0835201134905	296.097225855338	97.8777958050502	1144.32185487822	1684.38890342135
4510	"M"	"2015-03-17"	57.4320627609268	295.52102271027	85.9847987041709	1107.36736417748	1682.08409084108
4511	"M"	"2015-04-13"	66.6448720730841	303.856865727061	96.6781557867391	1205.66757991444	1715.42746290824
4512	"M"	"2015-04-03"	23.7032948294654	289.749415164956	94.6597976219778	1080.73744784808	1658.99766065982
4513	"F"	"2015-04-09"	60.4554277146235	313.459842584819	93.3129473004707	1252.12572067045	1910.56929163169
4514	"F"	"2015-01-31"	67.2254032921046	312.329734389751	97.9933323938332	1217.59817292914	1905.48380475388
4515	"F"	"2015-02-26"	7.0743253454566	290.530141265729	90.3697897264026	1027.82090208959	1807.38563569578
4516	"M"	"2015-02-21"	47.7119178511202	284.723044262117	90.1496030043154	1240.75283464743	1638.89217704847
4517	"M"	"2015-03-19"	44.8561303550377	308.134334073944	86.5183528883302	1247.6159027894	1732.53733629578
4518	"F"	"2015-04-05"	71.5595775051042	301.652202561514	94.9717423388844	1279.62245236151	1857.43491152681
4519	"F"	"2015-02-19"	60.7306367950514	290.390774107677	98.4385959441003	1218.49261438008	1806.75848348455
4520	"M"	"2015-03-16"	75.4631919786334	309.692306449005	96.3361908941375	1170.21937882295	1738.76922579602
4521	"M"	"2015-04-04"	65.0883436668664	299.947685806744	99.180678261154	1289.09647351364	1699.79074322698
4522	"M"	"2015-04-14"	12.9105963045731	304.604258497191	98.8487243410356	1000.49487268785	1718.41703398876
4523	"F"	"2015-05-09"	29.8234899295494	295.674301849498	97.7221426252976	1180.82646031864	1830.53435832274
4524	"F"	"2015-02-14"	94.6429658215493	300.054636785397	84.5783755634685	1269.24611333758	1850.24586553429
4525	"F"	"2015-03-25"	96.6496347682551	287.058855072365	95.7685386501496	1305.80268120859	1791.76484782564
4526	"F"	"2015-05-09"	5.47361611388624	303.60955293604	87.4935227542997	1007.88802233525	1866.24298821218
4527	"F"	"2015-02-18"	94.0257143694907	286.332441107892	96.5030070769329	1421.55845718458	1788.49598498552
4528	"M"	"2015-02-01"	4.42196482326835	299.506390256222	95.5939967630768	1037.07183221122	1698.02556102489
4529	"M"	"2015-03-24"	47.0705837709829	283.111733842991	93.3763358857288	1172.13463332038	1632.44693537197
4530	"M"	"2015-02-27"	74.4645575294271	300.48272944641	94.4550861905705	1188.97224891698	1701.93091778564
4531	"F"	"2015-04-21"	16.6904531186447	293.59116728962	99.334972787148	1035.94428815413	1821.16025280329
4532	"M"	"2015-04-12"	2.31210640631616	312.447129199206	96.607517611322	913.782144691795	1749.78851679682
4533	"M"	"2015-04-02"	12.788875726983	289.8473123827	75.8406905832174	1126.41509457491	1659.3892495308
4534	"M"	"2015-04-30"	15.3941917466	298.528481991948	98.9882410041539	1015.26123328833	1694.11392796779
4535	"F"	"2015-02-13"	10.7547208899632	312.979677095729	99.3166703272521	1035.73986202013	1908.40854693078
4536	"M"	"2015-01-31"	77.0613723667338	287.855928036609	96.5441953770039	1313.83182787802	1651.42371214644
4537	"M"	"2015-02-06"	80.5323767708614	295.766222711935	98.9883852447481	1371.84877276421	1683.06489084774
4538	"M"	"2015-02-18"	99.5292667299509	313.562717771218	97.5176818643187	1304.91157514043	1754.25087108487
4539	"M"	"2015-04-08"	24.4721886236221	312.131360875424	87.9737966719023	1138.6404276453	1748.5254435017
4540	"M"	"2015-03-07"	83.1910251639783	308.517435489136	92.626655551589	1268.15839945339	1734.06974195655
4541	"M"	"2015-02-26"	2.87869502790272	282.628002638207	93.9963261345369	927.776708083693	1630.51201055283
4542	"M"	"2015-02-03"	2.07071837503463	309.35368006851	96.6145244807141	1040.22646162892	1737.41472027404
4543	"M"	"2015-04-23"	94.8761566309258	290.828683732916	90.0955069825978	1310.8413369488	1663.31473493166
4544	"F"	"2015-02-08"	33.7556335376576	299.082494461073	86.2116565467273	1021.62588088075	1845.87122507483
4545	"M"	"2015-03-01"	73.1031679781154	283.975258367927	96.3752170703279	1289.95436122408	1635.90103347171
4546	"M"	"2015-02-14"	90.6512040877715	309.983051897577	99.5022677651678	1293.990361779	1739.93220759031
4547	"F"	"2015-04-10"	37.2833592817187	305.877764243009	98.5781255339879	1055.45099636773	1876.44993909354
4548	"F"	"2015-04-20"	0.421822490170598	297.402345932546	99.3561830707739	954.289127271622	1838.31055669646
4549	"F"	"2015-04-19"	40.8693141536787	310.068550654935	99.4040098040348	1239.94847260416	1895.30847794721
4550	"M"	"2015-03-13"	64.3805311294273	290.12102904525	99.9846666705139	1174.86990623409	1660.484116181
4551	"M"	"2015-04-08"	26.8149856943637	289.270015564872	92.4413584255519	1109.28702302044	1657.08006225949
4552	"F"	"2015-02-14"	3.08002647943795	296.801679564269	94.7752893033954	957.251918199472	1835.60755803921
4553	"F"	"2015-03-10"	85.8949817251414	294.638425677209	93.0129583304249	1228.50948578678	1825.87291554744
4554	"M"	"2015-04-22"	15.6547695398331	297.6695709053	97.3537105907181	1099.40739946673	1690.6782836212
4555	"F"	"2015-02-04"	46.04564786423	290.051886746159	91.1483999007383	1158.54349431116	1805.23349035772
4556	"M"	"2015-05-07"	7.25924132857472	296.508577512083	90.0256630352848	1014.53829526203	1686.03431004833
4557	"M"	"2015-03-21"	95.1222269330174	302.503475917714	99.4841764281014	1244.69805888599	1710.01390367086
4558	"F"	"2015-05-02"	54.83306737151	292.817839960416	89.81880463715	1274.6771653695	1817.68027982187
4559	"M"	"2015-02-02"	8.88730811420828	301.326306436821	91.0990104811888	1094.16206473252	1705.30522574728
4560	"F"	"2015-03-15"	9.26346720661968	316.768988564332	99.5162021503788	1076.31986323977	1925.4604485395
4561	"F"	"2015-02-14"	53.4890806535259	296.758788770393	87.4956633712127	1171.18049662095	1835.41454946677
4562	"F"	"2015-04-20"	12.0154758216813	301.979682259256	92.2032823043778	1118.31055827672	1858.90857016665
4563	"M"	"2015-04-09"	92.1660884981975	300.811216730933	93.1821163181111	1219.87014900194	1703.24486692373
4564	"M"	"2015-03-31"	53.7349669495597	301.986821864689	97.66817690018	1176.14792014472	1707.94728745876
4565	"F"	"2015-01-31"	99.7061510803178	296.259866473583	96.9938731700809	1260.23110897047	1833.16939913112
4566	"M"	"2015-04-10"	33.0867025069892	310.240997679322	96.2410003449026	1077.86480453564	1740.96399071729
4567	"F"	"2015-03-16"	73.2473721960559	290.44927128415	93.2040981453731	1288.21690993849	1807.02172077868
4568	"M"	"2015-04-21"	89.8188112070784	293.084604565114	95.0720977542802	1321.47159541724	1672.33841826046
4569	"F"	"2015-03-08"	34.1174201574177	301.481176268749	95.5971789475106	1062.92763851117	1856.66529320937
4570	"M"	"2015-02-27"	16.0893526859581	287.014648811387	89.9579274764225	1142.68627787009	1648.05859524555
4571	"M"	"2015-03-08"	97.7163404226303	285.303006362176	98.7497150196776	1393.10437801061	1641.2120254487
4572	"M"	"2015-02-06"	65.0158705888316	303.632180645638	91.941847958303	1245.02017020946	1714.52872258255
4573	"M"	"2015-02-04"	64.6128946682438	300.725452521112	97.2409558011594	1189.56718840171	1702.90181008445
4574	"M"	"2015-02-24"	38.5498912772164	304.289883461779	98.5975605891702	1067.69846196054	1717.15953384712
4575	"M"	"2015-02-17"	72.3637841641903	311.600835613012	99.6527825249192	1352.65333687421	1746.40334245205
4576	"F"	"2015-05-10"	77.6297648670152	305.087036544886	96.4887182124357	1181.84084107401	1872.89166445199
4577	"F"	"2015-04-21"	44.7704878635705	303.823295798943	99.2020034699074	1146.19264360284	1867.20483109524
4578	"M"	"2015-03-27"	20.4239164479077	294.218154734727	99.4772030421497	1075.78317449894	1676.87261893891
4579	"M"	"2015-04-24"	66.6968615492806	306.863950298373	95.8229811375092	1247.51089595957	1727.45580119349
4580	"M"	"2015-04-04"	82.5558055657893	292.050303928644	97.4835133102615	1212.39058970241	1668.20121571458
4581	"M"	"2015-05-03"	15.6837941845879	287.789881555913	99.2949103154371	1098.71214538813	1651.15952622365
4582	"M"	NA	75.0687632476911	309.682199186954	95.8062897876279	1355.53699180018	1738.72879674782
4583	"M"	"2015-02-14"	73.2486713211983	320.550811317589	98.0831103679936	1292.63265639311	1782.20324527036
4584	"F"	"2015-03-24"	56.7219438264146	277.307118598867	96.6500914819461	1213.30628546653	1747.8820336949
4585	"F"	"2015-04-04"	0.401444989256561	289.515991663312	98.0068144670547	931.674073438626	1802.8219624849
4586	"M"	"2015-02-18"	26.8418879946694	302.871599372249	92.1638435549162	1106.13801450701	1711.486397489
4587	"M"	"2015-03-04"	25.9209497366101	296.612163946196	99.717297424249	1064.13016503677	1686.44865578478
4588	"F"	"2015-02-04"	84.7588452510536	300.766910610569	89.2995375178003	1369.0950766718	1853.45109774756
4589	"F"	"2015-03-17"	92.7740016020834	295.652621442012	94.9007485078988	1312.75211102096	1830.43679648905
4590	"M"	"2015-02-12"	57.6342714950442	294.285578446506	97.6808287616365	1100.19629259827	1677.14231378603
4591	"M"	"2015-04-08"	83.4121916210279	281.051815783229	89.5072821645585	1302.94775616378	1624.20726313292
4592	"F"	"2015-04-16"	6.64631410036236	310.125012131226	97.1816089075209	987.190265108366	1895.56255459051
4593	"M"	"2015-04-14"	18.2968102628365	303.139517267375	99.1519915286028	1163.7890818296	1712.5580690695
4594	"M"	"2015-04-30"	81.6826621768996	315.594934218112	95.5235441900963	1367.26288211765	1762.37973687245
4595	"M"	"2015-04-26"	92.7179467631504	281.752997166154	97.1759273213828	1405.39569449611	1627.01198866462
4596	"M"	"2015-04-25"	54.9428785219789	293.468445955151	99.324905362408	1240.15839559725	1673.8737838206
4597	"F"	"2015-02-17"	45.7536400295794	294.692011454591	93.7007536773318	1125.16406411771	1826.11405154566
4598	"F"	"2015-04-07"	28.8475443376228	294.33621834073	97.7078928608972	1034.56593890209	1824.51298253329
4599	"F"	"2015-02-08"	3.45784623641521	302.778501247851	94.9389728989058	945.814973767847	1862.50325561533
4600	"M"	"2015-04-26"	8.13223763834685	296.754631506613	96.3370939888868	1017.24128207192	1687.01852602645
4601	"M"	"2015-02-10"	40.2448792476207	301.177616720243	93.6260672867552	1051.92975843092	1704.71046688097
4602	"M"	"2015-04-08"	29.2691042646766	292.931083925692	94.7998874081517	1037.0618520584	1671.72433570277
4603	"F"	"2015-03-22"	77.2585370345041	298.760289110897	94.4322918898262	1315.23981000995	1844.42130099904
4604	"M"	"2015-03-01"	24.5443435385823	296.35056980098	97.7566262996241	1018.21199374041	1685.40227920392
4605	"M"	"2015-02-05"	88.2021603640169	301.01222273008	98.0566487117613	1265.05390943727	1704.04889092032
4606	"M"	"2015-03-15"	30.2794388495386	287.240531917921	95.1240253411943	1114.90837998455	1648.96212767169
4607	"F"	"2015-03-18"	38.4447609540075	291.425991064887	89.4527906563311	1164.86665730597	1811.41695979199
4608	"M"	"2015-02-23"	72.7267486974597	320.020055727338	92.6673365829825	1332.23113898654	1780.08022290935
4609	"M"	"2015-03-04"	65.3836864512414	292.301919518683	97.6915971226299	1272.78145598248	1669.20767807473
4610	"F"	"2015-04-17"	35.7946451287717	286.337114638803	97.8166533372487	1149.30680606281	1788.51701587461
4611	"M"	"2015-02-13"	3.68008753284812	288.627542165904	97.0422890911383	985.837375579868	1654.51016866362
4612	"M"	"2015-02-24"	0.882353354245424	294.560943320729	99.1706264039337	976.611794484779	1678.24377328292
4613	"M"	"2015-02-25"	54.1731523815542	298.567339920803	97.976243075488	1114.54913866706	1694.26935968321
4614	"F"	"2015-03-31"	6.25600379426032	310.889717142028	94.929986509366	992.367675090209	1899.00372713913
4615	"F"	"2015-03-16"	40.3977932175621	296.690351744159	98.077762547931	1210.14685699483	1835.10658284871
4616	"M"	"2015-02-01"	98.6772669712082	301.266149557298	98.9451719744016	1399.61172042647	1705.06459822919
4617	"F"	"2015-02-19"	67.8464917698875	285.022489506431	93.6573165553373	1197.42237373954	1782.60120277894
4618	"M"	"2015-02-28"	21.1964370450005	295.85988840188	95.3205391211275	1039.42593064392	1683.43955360752
4619	"F"	"2015-03-05"	27.2912028245628	305.13294824698	82.0816104739028	1035.56530512171	1873.09826711141
4620	"F"	"2015-04-14"	39.9259336059913	308.956545635308	95.1253537366554	1154.52354821144	1890.30445535889
4621	"F"	"2015-02-20"	66.154353111051	316.951191385796	97.3040284462573	1313.84142634459	1926.28036123608
4622	"F"	"2015-02-01"	97.2106604836881	303.900811015557	96.2227702802836	1364.97341911308	1867.55364957001
4623	"M"	"2015-02-28"	44.0101526211947	303.765811193704	98.0349383074995	1082.20287957229	1715.06324477482
4624	"F"	"2015-03-18"	86.4309050375596	310.538256530309	97.8116293498972	1242.04781103181	1897.42215438639
4625	"F"	"2015-03-19"	26.7442421754822	307.496243967735	84.1074488162935	1040.61119189253	1883.73309785481
4626	"M"	"2015-02-26"	53.6865190602839	301.988179550084	99.1328855000119	1163.93343368545	1707.95271820034
4627	"M"	"2015-03-07"	0.638550706207752	279.207758107148	95.0097802453677	1078.37014055112	1616.83103242859
4628	"M"	"2015-03-23"	53.1520784832537	312.627710974399	93.00428362683	1214.08398558619	1750.51084389759
4629	"M"	"2015-04-12"	12.1900787111372	304.973900787599	95.9845084892396	1014.05180117348	1719.8956031504
4630	"F"	"2015-05-03"	54.4456624193117	299.776577374571	98.117512537476	1121.44350130111	1848.99459818557
4631	"M"	"2015-03-17"	33.5460221162066	301.090983981058	99.7087797772576	1053.73459961265	1704.36393592423
4632	"M"	"2015-04-18"	50.9292093804106	286.93917303152	96.0989301992074	1141.62458361592	1647.75669212608
4633	"M"	"2015-02-10"	43.4453964466229	306.206649047335	99.0409991585407	1185.52288806532	1724.82659618934
4634	"M"	"2015-03-06"	28.8219060050324	283.036675066486	82.0655559195104	1090.45184903778	1632.14670026595
4635	"F"	"2015-02-06"	97.1051392843947	298.449426288342	93.8606782590811	1298.45892721321	1843.02241829754
4636	"F"	"2015-04-10"	1.62720982916653	308.814391602786	99.5950016396844	1067.66032213345	1889.66476221254
4637	"F"	"2015-03-29"	59.2151904478669	284.702339933178	97.1510579231989	1177.29536806699	1781.1605296993
4638	"M"	"2015-04-23"	89.3259556731209	291.963675538231	98.7562810149871	1394.29355927277	1667.85470215292
4639	"M"	"2015-04-25"	0.935597508214414	293.038476352526	96.8107005690098	1009.12624667166	1672.1539054101
4640	"F"	"2015-05-07"	82.9444667790085	311.243348243529	98.1829843380654	1343.42576395022	1900.59506709588
4641	"M"	"2015-04-30"	45.5313091631979	312.077825424418	98.2061750720021	1121.68329229113	1748.31130169767
4642	"F"	"2015-03-22"	89.9840328842402	308.617735901809	96.5296781734048	1402.43289119797	1888.77981155814
4643	"F"	"2015-03-07"	6.90508573316038	280.73514004699	98.4551974834517	1052.89629604667	1763.30813021146
4644	"M"	"2015-02-14"	69.8154456680641	296.617497512437	97.3388769754827	1267.88354588905	1686.46999004975
4645	"M"	"2015-01-31"	57.3513158597052	305.553521636563	95.0374537358376	1218.67838829756	1722.21408654625
4646	"M"	"2015-04-21"	84.5323215471581	301.914049257615	83.0972314894533	1331.27902203472	1707.65619703046
4647	"F"	"2015-04-01"	63.9585654716939	300.228900847943	99.5639692534071	1177.37322472967	1851.03005381575
4648	"F"	"2015-02-15"	85.9181786421686	303.505913845302	96.8363281707011	1385.32747271238	1865.77661230386
